x,y,z,c
-5.8700867,0.4356355,31.337666,0.29982495
-5.2395144,0.62720305,30.476423,0.30007502
-4.6528425,0.75068355,29.630856,0.3003251
-4.11249,0.8190579,28.80577,0.30057514
-3.6193352,0.8440046,28.003935,0.3008252
-3.1730013,0.83570695,27.226616,0.30107528
-2.7721305,0.8028104,26.474054,0.30132532
-2.4146364,0.75248104,25.745825,0.3015754
-2.0979247,0.6905261,25.0411,0.30182546
-1.8190795,0.6215454,24.35885,0.3020755
-1.5750171,0.54909456,23.697975,0.30232558
-1.3626059,0.47584596,23.05738,0.30257565
-1.1787608,0.4037391,22.436033,0.30282572
-1.0205108,0.33411583,21.83298,0.30307576
-0.8850481,0.26783958,21.247358,0.30332583
-0.7697593,0.20539705,20.67839,0.3035759
-0.67224365,0.14698432,20.125385,0.30382594
-0.5903209,0.09257788,19.58772,0.30407602
-0.522031,0.041992664,19.064835,0.3043261
-0.46562862,-0.005071594,18.556221,0.30457616
-0.41957292,-0.04899382,18.06141,0.3048262
-0.382515,-0.09020351,17.579979,0.30507627
-0.35328388,-0.12915961,17.111525,0.30532634
-0.33087143,-0.16633524,16.655674,0.30557638
-0.3144178,-0.20220703,16.212072,0.30582646
-0.30319676,-0.2372483,15.780387,0.30607653
-0.2966019,-0.2719253,15.360296,0.30632657
-0.29413423,-0.30669564,14.951494,0.30657664
-0.29539037,-0.3420088,14.55369,0.3068267
-0.30005223,-0.37830782,14.166602,0.30707678
-0.30787778,-0.41603217,13.789961,0.30732682
-0.31869322,-0.4556214,13.42351,0.3075769
-0.33238605,-0.49751946,13.067001,0.30782697
-0.3488994,-0.54217947,12.7202015,0.308077
-0.3682274,-0.5900688,12.382888,0.30832708
-0.39041153,-0.6416746,12.054851,0.30857715
-0.41553783,-0.6975095,11.735893,0.30882722
-0.443735,-0.758118,11.425835,0.30907726
-0.4751733,-0.8240822,11.124509,0.30932733
-0.5100642,-0.8960292,10.831772,0.3095774
-0.5486607,-0.97463787,10.547495,0.30982745
-0.5912584,-1.0606465,10.271576,0.31007752
-0.63819724,-1.1548609,10.003938,0.3103276
-0.68986356,-1.2581626,9.744536,0.31057763
-0.7466935,-1.3715187,9.493362,0.3108277
-0.809176,-1.4959915,9.250446,0.31107777
-0.87785757,-1.6327485,9.015873,0.31132784
-0.95334667,-1.7830745,8.7897835,0.3115779
-1.0363195,-1.9483838,8.572388,0.31182796
-1.1275259,-2.130232,8.363982,0.31207803
-1.2277964,-2.3303308,8.164962,0.31232807
-1.3380499,-2.5505614,7.975841,0.31257814
-1.4593011,-2.792989,7.79728,0.3128282
-1.5926698,-3.0598776,7.6301107,0.31307828
-1.7393907,-3.353704,7.4753747,0.31332833
-1.900822,-3.6771705,7.3343654,0.3135784
-2.0784569,-4.0332155,7.2086787,0.31382847
-2.2739327,-4.425022,7.100276,0.3140785
-2.4890416,-4.8560176,7.011557,0.31432858
-2.7257392,-5.3298683,6.945451,0.31457865
-2.9861522,-5.850462,6.905517,0.3148287
-3.2725832,-6.4218707,6.896074,0.31507877
-3.587512,-7.0482955,6.9223394,0.31532884
-3.9335902,-7.7339764,6.990602,0.3155789
-4.3136287,-8.48306,7.108409,0.31582895
-4.7305717,-9.299416,7.284779,0.31607902
-5.187456,-10.186369,7.5304337,0.3163291
-5.6873474,-11.146356,7.8580356,0.31657913
-6.233248,-12.180435,8.28242,0.3168292
-6.827967,-13.287677,8.820792,0.31707928
-7.473938,-14.46435,9.492849,0.31732935
-8.172979,-15.70292,10.320764,0.3175794
-8.925973,-16.99081,11.328939,0.31782946
-9.732457,-18.308956,12.543429,0.31807953
-10.590107,-19.63017,13.9908495,0.31832957
-11.494114,-20.917454,15.696616,0.31857964
-12.436447,-22.122444,17.682316,0.31882972
-13.405047,-23.184374,19.962034,0.31907976
-14.382979,-24.030022,22.537588,0.31932983
-15.347684,-24.57538,25.39282,0.3195799
-16.270454,-24.729769,28.487429,0.31982997
-17.116385,-24.403164,31.75141,0.32008
-17.845062,-23.517025,35.081646,0.32033008
-18.41226,-22.018131,38.342762,0.32058015
-18.772846,-19.893614,41.374325,0.3208302
-18.884924,-17.183937,44.005608,0.32108027
-18.714825,-13.98945,46.077297,0.32133034
-18.242287,-10.466421,47.46667,0.32158038
-17.4647,-6.810591,48.110207,0.32183045
-16.39929,-3.230298,48.016716,0.32208052
-15.082391,0.08460439,47.266018,0.3223306
-13.565691,2.9895344,45.99283,0.32258064
-11.910169,5.4004908,44.360806,0.3228307
-10.179103,7.295085,42.53464,0.32308078
-8.431684,8.701631,40.65781,0.32333082
-6.7183523,9.681881,38.83991,0.3235809
-5.078329,10.313325,37.153713,0.32383096
-3.5391636,10.675048,35.639202,0.32408103
-2.1177425,10.838661,34.311016,0.32433107
-0.8221022,10.863925,33.166523,0.32458115
0.34650055,10.79776,32.19277,0.32483122
1.3916265,10.675255,31.37171,0.32508126
2.3199894,10.521581,30.683691,0.32533133
3.1401484,10.354103,30.109558,0.3255814
3.861544,10.1843195,29.631771,0.32583144
4.4938216,10.0194645,29.234861,0.3260815
5.046386,9.863777,28.905523,0.3263316
5.528125,9.719443,28.632473,0.32658166
5.9472566,9.587285,28.406244,0.3268317
6.3112597,9.467252,28.218924,0.32708177
6.6268587,9.358763,28.063923,0.32733184
6.900049,9.260939,27.935743,0.32758188
7.136138,9.172763,27.8298,0.32783195
7.3398004,9.093182,27.742252,0.32808203
7.5151386,9.021168,27.66988,0.3283321
7.6657414,8.955765,27.60997,0.32858214
7.794744,8.896106,27.56023,0.3288322
7.90488,8.841424,27.518719,0.32908228
7.998534,8.791055,27.483791,0.32933232
8.077786,8.744432,27.454044,0.3295824
8.144451,8.70109,27.428293,0.32983246
8.200115,8.660641,27.405529,0.3300825
8.246167,8.622782,27.384897,0.33033258
8.283829,8.587276,27.365683,0.33058265
8.314174,8.553949,27.347286,0.33083272
8.338151,8.522678,27.329216,0.33108276
8.356604,8.493382,27.31107,0.33133283
8.370282,8.46602,27.292534,0.3315829
8.379856,8.440577,27.273361,0.33183295
8.385928,8.417062,27.25338,0.33208302
8.389041,8.395502,27.232471,0.3323331
8.389688,8.375936,27.210575,0.33258316
8.388312,8.358406,27.187675,0.3328332
8.385322,8.342962,27.1638,0.33308327
8.381085,8.329651,27.139015,0.33333334
8.375942,8.318515,27.113424,0.33358338
8.370199,8.309588,27.087152,0.33383346
8.364139,8.302899,27.060358,0.33408353
8.358014,8.298464,27.033215,0.33433357
8.352059,8.296283,27.005915,0.33458364
8.346481,8.296347,26.978668,0.3348337
8.341468,8.298629,26.95169,0.33508378
8.337184,8.303087,26.925205,0.33533382
8.333775,8.309664,26.899445,0.3355839
8.331364,8.318285,26.874634,0.33583397
8.330055,8.32886,26.851004,0.336084
8.329936,8.341284,26.828775,0.33633408
8.331071,8.355433,26.808165,0.33658415
8.333508,8.371171,26.789377,0.33683422
8.337274,8.388347,26.772606,0.33708426
8.342381,8.406795,26.75803,0.33733433
8.348823,8.426336,26.74581,0.3375844
8.356574,8.446783,26.736088,0.33783445
8.365595,8.467936,26.728987,0.33808452
8.375829,8.489584,26.724607,0.3383346
8.387204,8.511513,26.723024,0.33858463
8.399635,8.5335,26.724287,0.3388347
8.413021,8.55532,26.728422,0.33908477
8.427252,8.576745,26.735426,0.33933485
8.442201,8.597547,26.745266,0.3395849
8.457735,8.617498,26.75788,0.33983496
8.473712,8.636378,26.773182,0.34008503
8.489978,8.653972,26.791052,0.34033507
8.506377,8.670072,26.811344,0.34058514
8.522747,8.684483,26.833885,0.3408352
8.53892,8.697022,26.85847,0.34108528
8.55473,8.707526,26.884876,0.34133533
8.57001,8.715847,26.912851,0.3415854
8.584594,8.721857,26.942125,0.34183547
8.59832,8.725453,26.972404,0.3420855
8.611033,8.726555,27.003382,0.34233558
8.622585,8.725108,27.034739,0.34258565
8.632838,8.721087,27.066143,0.3428357
8.641663,8.714495,27.097256,0.34308577
8.648946,8.705362,27.127739,0.34333584
8.654588,8.693749,27.157255,0.3435859
8.658504,8.679749,27.18547,0.34383595
8.660628,8.663477,27.21206,0.34408602
8.660913,8.645082,27.236717,0.3443361
8.65933,8.62474,27.259148,0.34458613
8.655871,8.602645,27.279081,0.3448362
8.650548,8.57902,27.296274,0.34508628
8.643395,8.554106,27.310505,0.34533635
8.634466,8.528161,27.32159,0.3455864
8.623836,8.501456,27.329376,0.34583646
8.611598,8.474276,27.333744,0.34608653
8.597866,8.446908,27.334614,0.34633657
8.58277,8.419647,27.331945,0.34658664
8.566458,8.392789,27.325733,0.34683672
8.54909,8.366622,27.316011,0.34708676
8.530844,8.341431,27.302855,0.34733683
8.511903,8.317489,27.286373,0.3475869
8.492461,8.295056,27.266712,0.34783697
8.472721,8.274381,27.244055,0.348087
8.452887,8.255686,27.21861,0.34833708
8.4331665,8.239179,27.190626,0.34858716
8.413768,8.225043,27.160366,0.3488372
8.394896,8.213437,27.128126,0.34908727
8.376749,8.204496,27.094217,0.34933734
8.359524,8.198326,27.058975,0.3495874
8.343405,8.195008,27.022743,0.34983745
8.328565,8.194594,26.98588,0.35008752
8.315167,8.19711,26.94875,0.3503376
8.303362,8.202552,26.911718,0.35058764
8.293281,8.210891,26.87516,0.3508377
8.285042,8.222068,26.839441,0.35108778
8.278745,8.236,26.804926,0.35133782
8.27447,8.252577,26.771965,0.3515879
8.272281,8.271665,26.740902,0.35183796
8.272219,8.293104,26.712067,0.35208803
8.274307,8.316713,26.68577,0.35233808
8.278548,8.34229,26.662298,0.35258815
8.284923,8.369609,26.641926,0.35283822
8.293391,8.398429,26.62489,0.35308826
8.303895,8.428488,26.611406,0.35333833
8.316354,8.45951,26.601662,0.3535884
8.330669,8.491206,26.595808,0.35383847
8.346724,8.5232725,26.59396,0.35408852
8.364378,8.555398,26.5962,0.3543386
8.38348,8.587263,26.602575,0.35458866
8.403858,8.618543,26.613085,0.3548387
8.425327,8.648912,26.627693,0.35508877
8.447685,8.678044,26.64632,0.35533884
8.470721,8.705619,26.668846,0.35558888
8.494211,8.73132,26.695105,0.35583895
8.517922,8.7548485,26.724892,0.35608903
8.541615,8.775912,26.75796,0.3563391
8.565044,8.794244,26.794018,0.35658914
8.587964,8.809594,26.832743,0.3568392
8.610127,8.821742,26.873768,0.35708928
8.631289,8.830494,26.916697,0.35733932
8.651209,8.835692,26.961103,0.3575894
8.669658,8.837213,27.006535,0.35783947
8.686413,8.83497,27.052517,0.35808954
8.701269,8.828923,27.098558,0.35833958
8.714034,8.819071,27.14416,0.35858965
8.724538,8.805458,27.18881,0.35883972
8.73263,8.788177,27.232012,0.35908976
8.738185,8.76736,27.273264,0.35933983
8.741102,8.74319,27.312084,0.3595899
8.741311,8.71589,27.348013,0.35983995
8.738769,8.685722,27.380615,0.36009002
8.733464,8.652992,27.409492,0.3603401
8.725417,8.618034,27.434278,0.36059016
8.714679,8.581215,27.454657,0.3608402
8.701332,8.542928,27.470358,0.36109027
8.685492,8.503585,27.481163,0.36134034
8.667301,8.463613,27.48691,0.3615904
8.646933,8.423448,27.487494,0.36184046
8.624584,8.383529,27.482862,0.36209053
8.600478,8.344295,27.47303,0.3623406
8.57486,8.306173,27.458067,0.36259064
8.547991,8.269582,27.438093,0.3628407
8.52015,8.234918,27.413294,0.36309078
8.491627,8.202557,27.3839,0.36334082
8.46272,8.172848,27.350193,0.3635909
8.433733,8.146111,27.3125,0.36384097
8.40497,8.122632,27.271189,0.364091
8.376737,8.102662,27.226662,0.36434108
8.349329,8.086415,27.179356,0.36459115
8.323038,8.07407,27.129734,0.36484122
8.2981415,8.065762,27.078283,0.36509126
8.274903,8.061589,27.025503,0.36534134
8.2535715,8.061612,26.971912,0.3655914
8.234376,8.06585,26.918032,0.36584145
8.217524,8.074285,26.86439,0.36609152
8.203199,8.086861,26.811512,0.3663416
8.1915655,8.103486,26.75992,0.36659166
8.182757,8.124033,26.710125,0.3668417
8.176886,8.14834,26.662624,0.36709177
8.17403,8.176212,26.617903,0.36734185
8.174249,8.207423,26.576418,0.3675919
8.177567,8.241716,26.538609,0.36784196
8.183981,8.278806,26.504883,0.36809203
8.193463,8.3183775,26.475622,0.36834207
8.2059555,8.360093,26.45117,0.36859214
8.221369,8.403588,26.43183,0.3688422
8.239591,8.448478,26.417871,0.3690923
8.26048,8.494354,26.409515,0.36934233
8.283867,8.540792,26.406935,0.3695924
8.30956,8.587352,26.41026,0.36984247
8.337338,8.633578,26.419556,0.3700925
8.366962,8.679009,26.434845,0.37034258
8.398168,8.723175,26.456085,0.37059265
8.430668,8.765604,26.483177,0.37084273
8.464162,8.805826,26.515957,0.37109277
8.498328,8.84338,26.554205,0.37134284
8.532833,8.877814,26.597631,0.3715929
8.567331,8.908698,26.645891,0.37184295
8.601468,8.935622,26.698572,0.37209302
8.634884,8.958208,26.755205,0.3723431
8.667216,8.976112,26.815264,0.37259313
8.698106,8.989035,26.878168,0.3728432
8.727199,8.996722,26.943293,0.37309328
8.754151,8.998977,27.009968,0.37334335
8.778633,8.995656,27.077486,0.3735934
8.800336,8.986683,27.145115,0.37384346
8.818971,8.972049,27.212103,0.37409353
8.834278,8.951813,27.277689,0.37434357
8.846032,8.9261055,27.341112,0.37459365
8.854039,8.89513,27.401623,0.37484372
8.858149,8.859159,27.45849,0.3750938
8.85825,8.818536,27.511023,0.37534383
8.854278,8.773665,27.558563,0.3755939
8.846217,8.725015,27.600512,0.37584397
8.834097,8.673104,27.636332,0.376094
8.817997,8.6185,27.665554,0.37634408
8.798047,8.561806,27.687784,0.37659416
8.774424,8.503656,27.702715,0.3768442
8.747347,8.444705,27.710123,0.37709427
8.717083,8.385614,27.709875,0.37734434
8.683936,8.327049,27.701925,0.3775944
8.648247,8.269663,27.686323,0.37784445
8.610389,8.214094,27.663202,0.37809452
8.570759,8.160953,27.632782,0.3783446
8.5297785,8.110817,27.595364,0.37859464
8.487883,8.064223,27.551321,0.3788447
8.445517,8.021665,27.501102,0.37909478
8.4031315,7.983582,27.44521,0.37934485
8.3611765,7.950366,27.384209,0.3795949
8.320095,7.92235,27.318707,0.37984496
8.280321,7.8998103,27.249355,0.38009503
8.2422695,7.8829684,27.176836,0.38034508
8.20634,7.871986,27.101854,0.38059515
8.172904,7.866971,27.02514,0.38084522
8.142311,7.8679757,26.94743,0.38109526
8.114878,7.874999,26.869467,0.38134533
8.09089,7.8879905,26.791994,0.3815954
8.0706,7.906849,26.71575,0.38184547
8.054225,7.931427,26.64146,0.38209552
8.0419445,7.9615326,26.569836,0.3823456
8.033904,7.9969306,26.50157,0.38259566
8.030207,8.037344,26.437326,0.3828457
8.03092,8.082456,26.377747,0.38309577
8.036074,8.131913,26.323435,0.38334584
8.045657,8.185324,26.274963,0.3835959
8.059625,8.242262,26.23286,0.38384596
8.077888,8.302263,26.197613,0.38409603
8.100326,8.364836,26.169659,0.3843461
8.126777,8.429451,26.14938,0.38459614
8.157044,8.495552,26.137106,0.3848462
8.190895,8.562553,26.133102,0.38509628
8.228061,8.629844,26.13757,0.38534632
8.268239,8.696788,26.150637,0.3855964
8.311094,8.76273,26.172358,0.38584647
8.356257,8.827,26.202705,0.38609654
8.403332,8.888916,26.241573,0.38634658
8.45189,8.947793,26.288763,0.38659665
8.50148,9.002947,26.343988,0.38684672
8.551627,9.053703,26.406864,0.38709676
8.601834,9.099405,26.476921,0.38734683
8.651591,9.139423,26.553585,0.3875969
8.700375,9.173167,26.636196,0.38784698
8.747654,9.200091,26.723997,0.38809702
8.792898,9.219711,26.816149,0.3883471
8.835579,9.231609,26.911732,0.38859716
8.875182,9.235448,27.009752,0.3888472
8.911209,9.23098,27.109154,0.38909727
8.943186,9.218055,27.208836,0.38934734
8.970673,9.19663,27.307653,0.3895974
8.993268,9.166771,27.40445,0.38984746
9.010619,9.128663,27.498056,0.39009753
9.022423,9.082604,27.587324,0.3903476
9.028441,9.029012,27.671133,0.39059764
9.028499,8.968413,27.748415,0.3908477
9.02249,8.9014435,27.81817,0.39109778
9.0103855,8.828835,27.879484,0.39134783
8.99223,8.751406,27.931543,0.3915979
8.968147,8.670047,27.97365,0.39184797
8.938337,8.58571,28.005228,0.39209804
8.903075,8.499385,28.02584,0.39234808
8.862706,8.41209,28.035192,0.39259815
8.817644,8.324851,28.033127,0.39284822
8.768365,8.238682,28.019632,0.39309826
8.715397,8.154573,27.994839,0.39334834
8.659314,8.073478,27.959013,0.3935984
8.600731,7.9962916,27.912548,0.39384845
8.540287,7.92385,27.855953,0.39409852
8.478643,7.856914,27.789846,0.3943486
8.416471,7.796163,27.714943,0.39459866
8.35444,7.7421927,27.63204,0.3948487
8.293215,7.695512,27.542004,0.39509878
8.233444,7.6565394,27.445755,0.39534885
8.175754,7.6256075,27.344265,0.3955989
8.120739,7.602963,27.238535,0.39584896
8.068962,7.58877,27.129591,0.39609903
8.020943,7.583115,27.01847,0.39634907
7.97716,7.586012,26.906216,0.39659914
7.938045,7.5974045,26.793865,0.39684922
7.9039807,7.617174,26.682447,0.3970993
7.8753004,7.6451416,26.572975,0.39734933
7.8522844,7.6810727,26.46644,0.3975994
7.835163,7.7246814,26.363808,0.39784947
7.8241153,7.775633,26.266014,0.3980995
7.819267,7.8335457,26.173962,0.39834958
7.820695,7.897993,26.088516,0.39859965
7.8284245,7.9685044,26.0105,0.39884973
7.8424325,8.044566,25.940695,0.39909977
7.862646,8.12562,25.879833,0.39934984
7.888943,8.211065,25.828592,0.3995999
7.9211555,8.300256,25.787596,0.39984995
7.9590654,8.392501,25.757402,0.40010002
8.002409,8.487065,25.738504,0.4003501
8.050875,8.583169,25.731314,0.40060014
8.104104,8.679987,25.736164,0.4008502
8.161693,8.77665,25.753302,0.40110028
8.223188,8.872252,25.782871,0.40135035
8.2880945,8.965849,25.82491,0.4016004
8.35587,9.056463,25.879343,0.40185046
8.425929,9.143098,25.945974,0.40210053
8.497646,9.224738,26.024473,0.40235057
8.570355,9.3003645,26.114372,0.40260065
8.643356,9.368965,26.215063,0.40285072
8.715918,9.429554,26.325788,0.4031008
8.787281,9.481182,26.445639,0.40335083
8.856671,9.522956,26.57356,0.4036009
8.9233,9.554062,26.70835,0.40385097
8.986376,9.573779,26.848663,0.404101
9.045116,9.581505,26.993034,0.4043511
9.098755,9.576771,27.13988,0.40460116
9.146557,9.559263,27.287516,0.4048512
9.187827,9.528838,27.434193,0.40510127
9.221929,9.485536,27.578106,0.40535134
9.248289,9.429586,27.71744,0.4056014
9.266418,9.361423,27.850384,0.40585145
9.275919,9.2816725,27.975176,0.40610152
9.276495,9.191159,28.090132,0.4063516
9.267961,9.090886,28.193678,0.40660164
9.250254,8.982027,28.284386,0.4068517
9.223431,8.865901,28.360996,0.40710178
9.187677,8.743945,28.422443,0.40735185
9.143305,8.617693,28.467876,0.4076019
9.090743,8.488737,28.496675,0.40785196
9.030542,8.358698,28.508453,0.40810204
8.963358,8.229195,28.503063,0.40835208
8.889942,8.101811,28.480595,0.40860215
8.811129,7.978069,28.441359,0.40885222
8.727823,7.8593993,28.38588,0.40910226
8.640981,7.7471266,28.314878,0.40935233
8.551595,7.6424465,28.229242,0.4096024
8.46068,7.546418,28.130013,0.40985247
8.369254,7.4599543,28.018358,0.41010252
8.278324,7.383818,27.895544,0.4103526
8.188873,7.3186274,27.76292,0.41060266
8.101849,7.2648554,27.621887,0.4108527
8.018149,7.222841,27.473892,0.41110277
7.9386187,7.192796,27.320393,0.41135284
7.8640366,7.17482,27.162857,0.4116029
7.795115,7.168905,27.002745,0.41185296
7.732494,7.174953,26.841497,0.41210303
7.6767397,7.192785,26.680527,0.4123531
7.628344,7.2221494,26.521217,0.41260314
7.5877247,7.2627344,26.364914,0.4128532
7.555226,7.3141727,26.212927,0.41310328
7.5311203,7.3760486,26.066517,0.41335332
7.515613,7.4479012,25.92691,0.4136034
7.508842,7.5292273,25.79528,0.41385347
7.5108805,7.619484,25.672764,0.41410354
7.521741,7.7180853,25.560448,0.41435358
7.541375,7.824401,25.45937,0.41460365
7.569678,7.9377556,25.370522,0.41485372
7.606486,8.057421,25.294836,0.41510376
7.6515794,8.182614,25.233194,0.41535383
7.704683,8.312493,25.186407,0.4156039
7.765464,8.446146,25.155222,0.41585398
7.833532,8.582595,25.140299,0.41610402
7.908438,8.720785,25.14221,0.4163541
7.989673,8.859584,25.16143,0.41660416
8.076664,8.99778,25.198309,0.4168542
8.168776,9.134086,25.253075,0.41710427
8.265306,9.267135,25.325804,0.41735435
8.365489,9.3954935,25.416405,0.4176044
8.46849,9.51767,25.524614,0.41785446
8.573408,9.63212,25.64996,0.41810453
8.679279,9.737278,25.791761,0.4183546
8.785079,9.831564,25.949108,0.41860464
8.889728,9.913421,26.120842,0.4188547
8.992097,9.9813385,26.305563,0.41910478
9.091022,10.033891,26.501612,0.41935483
9.185308,10.069771,26.707087,0.4196049
9.273754,10.0878315,26.919836,0.41985497
9.355162,10.087125,27.137495,0.42010504
9.428358,10.066942,27.357494,0.42035508
9.492217,10.026851,27.577108,0.42060515
9.54568,9.966723,27.79349,0.42085522
9.587785,9.886769,28.003721,0.42110527
9.617683,9.787545,28.204878,0.42135534
9.634669,9.669965,28.394083,0.4216054
9.638199,9.535296,28.568577,0.42185545
9.627909,9.385143,28.725779,0.42210552
9.603632,9.221415,28.86335,0.4223556
9.565411,9.046288,28.979252,0.42260566
9.513498,8.862155,29.071787,0.4228557
9.448363,8.671569,29.13964,0.42310578
9.370684,8.477176,29.181904,0.42335585
9.281333,8.2816515,29.19809,0.4236059
9.181365,8.087636,29.188122,0.42385596
9.071992,7.897674,29.152327,0.42410603
8.95456,7.7141585,29.091408,0.4243561
8.830521,7.539286,29.006407,0.42460614
8.701397,7.3750224,28.89866,0.42485622
8.568759,7.2230763,28.769758,0.4251063
8.434191,7.0848866,28.621494,0.42535633
8.299261,6.96162,28.455807,0.4256064
8.165497,6.854175,28.274748,0.42585647
8.034365,6.763199,28.080433,0.4261065
7.907248,6.6891046,27.875,0.42635658
7.785434,6.6320977,27.660591,0.42660666
7.6700997,6.5922008,27.439314,0.42685673
7.56231,6.569284,27.213226,0.42710677
7.4630075,6.5630894,26.984331,0.42735684
7.373016,6.5732584,26.754553,0.4276069
7.29304,6.599353,26.525745,0.42785695
7.223671,6.6408772,26.299685,0.42810702
7.165392,6.6972938,26.078075,0.4283571
7.118582,6.768034,25.862547,0.42860717
7.083527,6.85251,25.654667,0.4288572
7.0604253,6.950117,25.455942,0.42910728
7.0493946,7.0602374,25.267824,0.42935735
7.050479,7.1822367,25.09172,0.4296074
7.063655,7.315462,24.92899,0.42985746
7.0888357,7.4592333,24.780956,0.43010753
7.1258755,7.6128335,24.648903,0.43035758
7.174571,7.7755003,24.53408,0.43060765
7.234664,7.94641,24.437696,0.43085772
7.3058386,8.124666,24.36092,0.4311078
7.3877215,8.309285,24.30487,0.43135783
7.479878,8.499178,24.270609,0.4316079
7.5818076,8.69314,24.25912,0.43185797
7.692941,8.889835,24.271307,0.432108
7.8126307,9.087783,24.307962,0.4323581
7.940146,9.285351,24.369745,0.43260816
8.074666,9.480744,24.457155,0.43285823
8.215274,9.67201,24.570503,0.43310827
8.360948,9.857033,24.709871,0.43335834
8.510556,10.033548,24.875084,0.4336084
8.662855,10.199161,25.065659,0.43385845
8.816485,10.351366,25.280779,0.43410853
8.969974,10.487593,25.519253,0.4343586
9.121736,10.605239,25.779472,0.43460864
9.270086,10.701737,26.059402,0.4348587
9.413251,10.774615,26.356544,0.43510878
9.549388,10.821571,26.667946,0.43535885
9.676606,10.840559,26.990194,0.4356089
9.793001,10.829868,27.319454,0.43585896
9.8966875,10.788216,27.651505,0.43610904
9.985841,10.714823,27.981806,0.43635908
10.058739,10.609491,28.30559,0.43660915
10.113814,10.472658,28.617956,0.43685922
10.149698,10.305432,28.913996,0.4371093
10.165272,10.109611,29.188925,0.43735933
10.159706,9.887656,29.438223,0.4376094
10.132501,9.642661,29.65776,0.43785948
10.083517,9.378262,29.84393,0.43810952
10.012991,9.098546,29.993752,0.4383596
9.921547,8.807926,30.104954,0.43860966
9.8101845,8.5110035,30.176037,0.4388597
9.680266,8.2124195,30.20629,0.43910977
9.533482,7.916721,30.195772,0.43935984
9.371806,7.62822,30.14529,0.43960992
9.197447,7.350886,30.056318,0.43985996
9.012791,7.0882483,29.93091,0.44011003
8.820336,6.8433366,29.7716,0.4403601
8.622637,6.6186423,29.581297,0.44061014
8.422237,6.416106,29.363165,0.4408602
8.221624,6.2371364,29.120525,0.44111028
8.023175,6.0826397,28.856773,0.44136035
7.8291216,5.9530725,28.57528,0.4416104
7.6415167,5.8485026,28.279345,0.44186047
7.4622154,5.7686715,27.972143,0.44211054
7.292861,5.7130632,27.65669,0.44236058
7.1348815,5.6809697,27.335825,0.44261065
6.98949,5.6715484,27.0122,0.44286072
6.857696,5.683875,26.688286,0.44311076
6.740314,5.7169895,26.366383,0.44336084
6.6379814,5.769931,26.048622,0.4436109
6.5511765,5.8417635,25.736998,0.44386098
6.480235,5.931599,25.433382,0.44411102
6.4253716,6.0386057,25.139542,0.4443611
6.386695,6.162015,24.857157,0.44461116
6.364227,6.301119,24.587847,0.4448612
6.357916,6.4552646,24.333189,0.44511127
6.367651,6.6238446,24.094725,0.44536135
6.3932705,6.8062806,23.873981,0.44561142
6.4345713,7.002005,23.672485,0.44586146
6.491315,7.210442,23.491768,0.44611153
6.5632277,7.430981,23.333374,0.4463616
6.650003,7.662953,23.198862,0.44661164
6.751298,7.905599,23.089813,0.4468617
6.866728,8.158044,23.007816,0.4471118
6.9958596,8.419264,22.954464,0.44736183
7.1382,8.688049,22.931345,0.4476119
7.2931848,8.962979,22.940014,0.44786197
7.4601645,9.242384,22.981966,0.44811204
7.6383862,9.524314,23.05861,0.44836208
7.826979,9.806513,23.171219,0.44861215
8.024933,10.086396,23.320873,0.44886222
8.231079,10.361029,23.50841,0.44911227
8.444074,10.627125,23.734343,0.44936234
8.662379,10.881049,23.998789,0.4496124
8.884246,11.118838,24.30138,0.44986248
9.107705,11.336245,24.641167,0.45011252
9.330559,11.528794,25.01654,0.4503626
9.550383,11.69188,25.425135,0.45061266
9.764532,11.82087,25.86375,0.4508627
9.970166,11.911257,26.328302,0.45111278
10.164275,11.958816,26.813787,0.45136285
10.343729,11.959797,27.31428,0.4516129
10.505336,11.911128,27.822989,0.45186296
10.645915,11.810613,28.332346,0.45211303
10.762385,11.657125,28.834164,0.4523631
10.851859,11.450778,29.319838,0.45261315
10.911751,11.193043,29.780598,0.45286322
10.93988,10.886819,30.207806,0.4531133
10.934574,10.536419,30.59327,0.45336333
10.894758,10.147491,30.929562,0.4536134
10.820032,9.726849,31.210318,0.45386347
10.710713,9.282223,31.43049,0.45411354
10.567864,8.82197,31.586536,0.45436358
10.393275,8.354731,31.676523,0.45461366
10.189421,7.889072,31.700146,0.45486373
9.959386,7.433158,31.658659,0.45511377
9.706763,6.9944463,31.554724,0.45536384
9.435532,6.5794535,31.3922,0.4556139
9.149923,6.193587,31.17588,0.45586395
8.85429,5.84106,30.911232,0.45611402
8.552967,5.5248804,30.604116,0.4563641
8.250158,5.2469025,30.260548,0.45661417
7.9498324,5.0079346,29.886478,0.4568642
7.655643,4.8078833,29.487629,0.45711428
7.370867,4.645917,29.069366,0.45736435
7.098372,4.5206366,28.636627,0.4576144
6.8405986,4.43024,28.193874,0.45786446
6.5995626,4.3726754,27.745094,0.45811453
6.376874,4.3457713,27.293802,0.4583646
6.1737638,4.347347,26.843092,0.45861465
5.991122,4.3752985,26.39567,0.45886472
5.8295393,4.427663,25.953915,0.4591148
5.689352,4.502663,25.519924,0.45936483
5.570683,4.598737,25.095564,0.4596149
5.4734883,4.7145467,24.68253,0.45986497
5.397594,4.8489823,24.28238,0.46011502
5.342733,5.0011544,23.896578,0.4603651
5.308575,5.1703777,23.526535,0.46061516
